lat,lon,name,operator,opening_hours,Unnamed: 5,prixDiesel,prixDieselExcellium,prixEssence95,prixEssence98,prixLPG,derniereModification,url
49.6933948,15.2880216,Orlen,Orlen Unipetrol RPA s.r.o. - Benzina,24/7,,39.19,,40.5,,24.03,17-06-2026,https://www.mbenzin.cz/
49.7376827,18.6196053,W8 Český Těšín,W8,Mo-Fr 06:00-18:00,,39.85,,41.26,,24.55,17-06-2026,https://www.mbenzin.cz/
49.7715991,18.2941371,"W8, Hrabová",W8,Mo-Sa 07:00-16:00,,39.13,,41.02,,24.14,17-06-2026,https://www.mbenzin.cz/
49.0359671,15.828907,Unicorn Lažínky,UNIXAN s.r.o.,"Mo-Fr 05:30-21:30; Sa 06:00-21:00; Su,PH 08:00-21:00",,39.3,,41.42,,24.5,17-06-2026,https://www.mbenzin.cz/
49.2635409,14.7121283,Elan,,,,39.57,,41.05,,24.18,17-06-2026,https://www.mbenzin.cz/
50.0867647,14.1415807,Orlen express,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.03,,40.52,,24.59,17-06-2026,https://www.mbenzin.cz/
50.0043326,17.3149889,DZ OIL Malá Morávka,Euro Group Moravia s.r.o.,06:00-19:00,,38.81,,40.64,,24.21,17-06-2026,https://www.mbenzin.cz/
49.3440594,17.2200467,DZ OIL Němčice nad Hanou,Euro Group Moravia s.r.o.,06:00-18:00,,38.99,,40.59,,24.56,17-06-2026,https://www.mbenzin.cz/
49.998605,17.4796812,Vena-Trade Bruntál,"VENA-TRADE, s.r.o.","Mo-Fr 06:00-20:00; Sa,Su 08:00-20:00",,39.74,,40.87,,24.67,17-06-2026,https://www.mbenzin.cz/
49.8251077,18.2082698,,,,,39.88,,41.72,,24.03,17-06-2026,https://www.mbenzin.cz/
49.319953,13.9347025,,,,,39.87,,41.41,,24.14,17-06-2026,https://www.mbenzin.cz/
50.3786501,15.2104345,,,,,39.49,,41.04,,24.63,17-06-2026,https://www.mbenzin.cz/
50.1827794,14.1730023,Petrol,,,,39.28,,41.16,,24.48,17-06-2026,https://www.mbenzin.cz/
50.1508751,14.1138147,Prima,,,,39.65,,41.51,,24.17,17-06-2026,https://www.mbenzin.cz/
50.7865138,13.9788828,Travel Free,,07:00-19:00,,39.98,,41.46,,24.51,17-06-2026,https://www.mbenzin.cz/
49.7006862,18.6451842,,,,,39.86,,41.17,,24.38,17-06-2026,https://www.mbenzin.cz/
49.6403049,15.1752332,,,,,39.44,,41.03,,24.7,17-06-2026,https://www.mbenzin.cz/
49.663759,18.3477044,HAS,H.A.S. spol. s r.o.,24/7,,39.03,,41.03,,24.46,17-06-2026,https://www.mbenzin.cz/
49.2258873,17.6927137,Robin Oil,Čepro,24/7,,39.81,,41.18,,24.5,17-06-2026,https://www.mbenzin.cz/
49.4915621,14.656504,Robin Oil,Čepro,Mo-Su 06:00-18:00,,39.74,,40.71,,24.49,17-06-2026,https://www.mbenzin.cz/
49.4918191,14.6566214,Robin Oil,Čepro,Mo-Su 05:00-22:00,,39.01,,41.59,,24.46,17-06-2026,https://www.mbenzin.cz/
48.735415,14.4830969,Robin Oil,Čepro,24/7,,38.93,,41.12,,24.45,17-06-2026,https://www.mbenzin.cz/
50.0312222,14.3804585,H2,Orlen,24/7,,39.59,,41.7,,24.45,17-06-2026,https://www.mbenzin.cz/
49.8188877,18.2835664,H2,,24/7,,39.81,,40.93,,24.69,17-06-2026,https://www.mbenzin.cz/
50.5573243,13.6019555,H2,,24/7,,39.38,,40.97,,24.6,17-06-2026,https://www.mbenzin.cz/
49.3066709,13.2557566,,,Mo-Su,,39.64,,40.87,,23.9,17-06-2026,https://www.mbenzin.cz/
49.600252,17.2772579,Greenmop,,,,38.87,,41.32,,24.03,17-06-2026,https://www.mbenzin.cz/
49.6548372,14.6325794,Čerpací stanice Shell,,24/7,,40.24,,42.37,,24.35,17-06-2026,https://www.mbenzin.cz/
50.0510088,12.3545431,Svatý Kříž Mavex I -Waldsassen,,,,39.86,,41.58,,24.45,17-06-2026,https://www.mbenzin.cz/
49.5916759,15.5792101,Shell,,,,40.5,,42.23,,24.69,17-06-2026,https://www.mbenzin.cz/
48.8647285,17.1165436,Eurobit,Eurobit - čerpací stanice,,,38.8,,41.12,,23.78,17-06-2026,https://www.mbenzin.cz/
49.177281,16.4977895,D-Oil,Doil,Mo-Su 05:00-23:00,,39.33,,40.93,,24.53,17-06-2026,https://www.mbenzin.cz/
49.5893926,16.9057317,Marek Spedition,,,,39.08,,40.96,,24.67,17-06-2026,https://www.mbenzin.cz/
50.1104666,14.5788087,bonettcng,,24/7,,39.05,,40.89,,24.7,17-06-2026,https://www.mbenzin.cz/
49.5886921,17.145526,Bot-Oil,,Mo-Fr 05:00-21:00; Sa-Su 06:00-21:00,,39.72,,40.62,,24.21,17-06-2026,https://www.mbenzin.cz/
48.9478841,16.251147,Čerpací Stanice Krchňavý,,,,39.38,,41.24,,23.93,17-06-2026,https://www.mbenzin.cz/
50.3930672,17.0138442,,,,,39.12,,41.84,,24.54,17-06-2026,https://www.mbenzin.cz/
49.1679016,16.7349076,VATEX EU,"VATEX EU, s.r.o.",,,39.88,,40.63,,24.31,17-06-2026,https://www.mbenzin.cz/
49.6267239,15.0443561,,,,,39.67,,41.79,,24.21,17-06-2026,https://www.mbenzin.cz/
48.8455377,17.1266745,Shell,Shell Czech Republic,24/7,,40.67,,42.34,,24.3,17-06-2026,https://www.mbenzin.cz/
49.9030458,14.1531184,,,,,38.89,,40.6,,24.66,17-06-2026,https://www.mbenzin.cz/
50.1459651,14.125717,CS point,,Mo-Su 05:00-22:00,,39.48,,41.75,,24.22,17-06-2026,https://www.mbenzin.cz/
49.31244,14.0145649,,,,,39.64,,41.31,,24.02,17-06-2026,https://www.mbenzin.cz/
49.7680268,16.4849026,,,,,39.66,,40.62,,24.32,17-06-2026,https://www.mbenzin.cz/
49.5104818,17.5197254,Tankomat,,Mo-Fr 06:00-16:00,,39.47,,40.56,,24.4,17-06-2026,https://www.mbenzin.cz/
50.0831317,13.7263637,Garden s.r.o - LPG a propan-butan,,"Mo-Fr 07:00-19:00; Sa-Su,PH 08:00-14:00",,39.3,,41.86,,24.31,17-06-2026,https://www.mbenzin.cz/
49.9843307,16.1168355,Autocentrum Zámrsk,,,,39.52,,41.62,,24.26,17-06-2026,https://www.mbenzin.cz/
49.7266208,13.3451509,Tesco Plzeň,Tesco Stores ČR a.s.,06:00-22:00,,39.28,,41.0,,24.27,17-06-2026,https://www.mbenzin.cz/
49.1952188,16.6238305,Innogy,Innogy Energo,24/7,,39.82,,40.98,,24.54,17-06-2026,https://www.mbenzin.cz/
48.7774924,16.8981036,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.34,,41.8,,24.28,17-06-2026,https://www.mbenzin.cz/
48.7350086,16.8581776,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 06:00-22:00,,39.17,,40.59,,24.21,17-06-2026,https://www.mbenzin.cz/
50.9203597,14.6079343,EurOil,,,,38.91,,41.37,,24.01,17-06-2026,https://www.mbenzin.cz/
49.4831339,14.0628163,Shell,,24/7,,40.34,,42.59,,24.62,17-06-2026,https://www.mbenzin.cz/
49.4852305,14.0642192,Shell,,24/7,,41.08,,42.78,,25.04,17-06-2026,https://www.mbenzin.cz/
49.7073297,13.2260277,Avia XPress,Avia,24/7,,38.41,,40.99,,24.01,17-06-2026,https://www.mbenzin.cz/
50.0196985,14.3477176,One1,,,,38.95,,40.6,,24.44,17-06-2026,https://www.mbenzin.cz/
49.7919865,12.6559863,Jura Oil,Yuriy Oleksyuk,,,38.8,,41.25,,24.49,17-06-2026,https://www.mbenzin.cz/
49.223324,16.6135368,Darosplus LPG,,"Mo-Fr 07:00-19:00; Sa, Su 08:00-18:00",,39.2,,41.18,,24.54,17-06-2026,https://www.mbenzin.cz/
48.8423873,16.9027941,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.45,,41.25,,23.96,17-06-2026,https://www.mbenzin.cz/
48.8129449,16.6299292,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,39.15,,41.62,,24.51,17-06-2026,https://www.mbenzin.cz/
48.8129352,16.6299498,Innogy,Innogy Energo,Mo-Su 05:00-22:00,,39.51,,41.27,,24.34,17-06-2026,https://www.mbenzin.cz/
50.0803266,14.5112901,Innogy,Innogy Energo,24/7,,39.81,,40.79,,24.11,17-06-2026,https://www.mbenzin.cz/
50.1143935,14.6753352,Benzina Express,,24/7,,39.54,,41.39,,24.12,17-06-2026,https://www.mbenzin.cz/
49.6789243,14.0040325,MOL,,24/7,,40.44,,42.46,,24.84,17-06-2026,https://www.mbenzin.cz/
48.866376,16.1788369,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.95,,40.9,,24.54,17-06-2026,https://www.mbenzin.cz/
50.049236,14.409954,Orlen,Orlen Unipetrol RPA,Mo-Su 05:00-24:00,,39.58,,40.86,,23.98,17-06-2026,https://www.mbenzin.cz/
48.84679,16.0569965,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.23,,41.42,,24.02,17-06-2026,https://www.mbenzin.cz/
48.846768,16.0569005,Innogy,Innogy Energo,,,38.97,,41.81,,24.21,17-06-2026,https://www.mbenzin.cz/
49.8454583,18.5546936,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",,,39.1,,41.89,,24.51,17-06-2026,https://www.mbenzin.cz/
49.8455393,18.5548289,Innogy,Innogy Energo,24/7,,39.67,,41.6,,24.19,17-06-2026,https://www.mbenzin.cz/
49.7766562,18.0962364,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.23,,41.69,,24.57,17-06-2026,https://www.mbenzin.cz/
49.7743478,18.0970822,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,38.98,,40.67,,24.1,17-06-2026,https://www.mbenzin.cz/
49.3411221,18.0409116,TM Stav,TM Stav,Mo-Su 05:00-22:00,,39.31,,40.57,,24.04,17-06-2026,https://www.mbenzin.cz/
49.5725285,17.299198,Innogy,Innogy Energo,Mo-Su 05:00-22:00,,39.76,,41.2,,24.52,17-06-2026,https://www.mbenzin.cz/
50.0875727,17.6938358,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.02,,41.58,,24.08,17-06-2026,https://www.mbenzin.cz/
49.0120551,14.788137,Innogy,Innogy Energo,Mo-Su 05:00-23:00,,39.22,,41.15,,24.62,17-06-2026,https://www.mbenzin.cz/
48.6648251,14.1678025,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-21:00,,39.37,,40.62,,24.33,17-06-2026,https://www.mbenzin.cz/
48.8210661,14.4587893,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-24:00,,39.21,,40.64,,24.03,17-06-2026,https://www.mbenzin.cz/
50.2436792,14.3685454,Orlen express,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,38.84,,41.71,,24.51,17-06-2026,https://www.mbenzin.cz/
48.9101464,13.8717537,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 06:00-20:00,,39.77,,40.96,,23.98,17-06-2026,https://www.mbenzin.cz/
49.0013595,14.0117334,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-21:00,,39.2,,41.88,,24.69,17-06-2026,https://www.mbenzin.cz/
49.0127377,14.0046878,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,38.88,,41.21,,24.68,17-06-2026,https://www.mbenzin.cz/
49.437037,12.9118028,Innogy,Innogy Energo,Mo-Su 05:00-23:00,,39.78,,41.38,,23.91,17-06-2026,https://www.mbenzin.cz/
49.7410578,18.6213177,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,39.36,,41.54,,24.0,17-06-2026,https://www.mbenzin.cz/
49.5793222,18.3520847,Innogy,Innogy Energo,Mo-Su 06:00-20:00,,39.32,,40.94,,24.52,17-06-2026,https://www.mbenzin.cz/
49.579715,18.3526515,Innogy,Innogy Energo,Mo-Su 06:00-20:00,,39.5,,41.09,,24.22,17-06-2026,https://www.mbenzin.cz/
49.8133803,18.3354136,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-23:00,,38.97,,41.83,,24.14,17-06-2026,https://www.mbenzin.cz/
49.8095304,18.2548516,Innogy,Innogy Energo,24/7,,39.45,,41.81,,23.99,17-06-2026,https://www.mbenzin.cz/
49.8431149,18.1499028,Innogy,Innogy Energo,Mo-Su 05:00-22:00,,38.84,,41.59,,24.58,17-06-2026,https://www.mbenzin.cz/
48.8168237,14.3020637,MOL,MOL Česká republika,Mo-Su 06:00-22:00,,40.08,,42.27,,24.33,17-06-2026,https://www.mbenzin.cz/
48.8122385,14.3226668,MOL,MOL Česká republika,Mo-Su 06:00-22:00,,39.87,,41.86,,24.24,17-06-2026,https://www.mbenzin.cz/
50.4710022,13.4148008,"KM-Prona, Chomutov","KM - PRONA, a.s.",05:30-21:00,,38.85,,40.47,,23.76,17-06-2026,https://www.mbenzin.cz/
48.8577737,17.1358537,ČSAD Hodonín,ČSAD Hodonín,24/7,,39.08,,40.53,,24.49,17-06-2026,https://www.mbenzin.cz/
48.8719819,17.1187232,ČSAD Hodonín,ČSAD Hodonín,Mo-Fr 06:00-17:00,,39.08,,41.77,,24.54,17-06-2026,https://www.mbenzin.cz/
48.8646224,17.1168163,Tomegas,Tomegas,Mo-Su 07:00-19:00,,39.84,,41.81,,23.93,17-06-2026,https://www.mbenzin.cz/
49.8402623,13.8772663,TERMINAL OIL,"TERMINAL OIL, a.s.",,,39.13,,41.44,,24.69,17-06-2026,https://www.mbenzin.cz/
48.8674638,17.1140589,Bonett,Bonett Group,24/7,,38.88,,41.58,,24.57,17-06-2026,https://www.mbenzin.cz/
48.8674231,17.1143252,Hunsgas,Hunsgas,24/7,,39.06,,41.68,,24.47,17-06-2026,https://www.mbenzin.cz/
50.2287824,15.8619931,JKproduct,,24/7,,38.99,,41.38,,24.35,17-06-2026,https://www.mbenzin.cz/
50.134496,14.1380375,Orlen,,24/7,,39.11,,41.31,,24.4,17-06-2026,https://www.mbenzin.cz/
49.6034498,18.007321,LXM Group,,,,38.84,,40.76,,24.21,17-06-2026,https://www.mbenzin.cz/
49.8954288,16.4577452,ATM Energy,ATM Energy,24/7,,39.11,,41.4,,24.3,17-06-2026,https://www.mbenzin.cz/
50.3872374,13.5411133,Robin Oil,Čepro,Mo-Su 06:00-22:00,,39.14,,41.32,,24.39,17-06-2026,https://www.mbenzin.cz/
50.1336612,15.1009409,,E.ON Energie,24/7,,39.13,,40.57,,24.1,17-06-2026,https://www.mbenzin.cz/
49.6782758,13.3311205,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,38.96,,41.82,,23.99,17-06-2026,https://www.mbenzin.cz/
49.6766445,13.3244858,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.06,,41.51,,23.97,17-06-2026,https://www.mbenzin.cz/
49.7031753,12.9870993,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.45,,40.91,,23.99,17-06-2026,https://www.mbenzin.cz/
49.7031462,12.9875399,Kralupol,Kralupol,24/7,,39.44,,40.93,,24.14,17-06-2026,https://www.mbenzin.cz/
49.2251479,13.5120484,Kralupol,Kralupol,24/7,,39.88,,41.55,,24.31,17-06-2026,https://www.mbenzin.cz/
49.0164385,14.0132043,MOL,MOL Česká republika,Mo-Su 06:00-22:00,,39.91,,42.25,,24.84,17-06-2026,https://www.mbenzin.cz/
50.2549565,14.49906,MOL,MOL Česká republika,"Mo-Fr 05:30-21:30; Sa,Su 06:00-21:30",,39.89,,41.82,,24.74,17-06-2026,https://www.mbenzin.cz/
48.8273282,14.3333743,SHERON,,"Mo-Fr 08:00-19:00; Sa,Su 09:00-18:00",,39.36,,41.61,,24.43,17-06-2026,https://www.mbenzin.cz/
49.5952797,17.300361,LPG Tomegas,,Su-Th 08:00-18:00,,39.98,,41.74,,24.05,17-06-2026,https://www.mbenzin.cz/
50.4327949,14.9257089,Kralupol,Kralupol,Mo-Su 05:00-23:00,,39.38,,40.93,,24.58,17-06-2026,https://www.mbenzin.cz/
50.4327045,14.9255229,Innogy,Innogy Energo,Mo-Su 05:00-23:00,,39.35,,40.76,,24.63,17-06-2026,https://www.mbenzin.cz/
49.6908462,14.0324275,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 06:00-20:00,,38.9,,41.61,,24.32,17-06-2026,https://www.mbenzin.cz/
49.6685297,13.9948296,Kralupol,Kralupol,24/7,,39.11,,40.82,,23.96,17-06-2026,https://www.mbenzin.cz/
49.6684275,13.995007,Orlen,Orlen Unipetrol RPA,Mo-Su 05:00-22:00,,39.97,,41.53,,24.04,17-06-2026,https://www.mbenzin.cz/
49.7737058,14.1668801,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-23:00,,39.26,,40.51,,24.47,17-06-2026,https://www.mbenzin.cz/
50.0308576,14.2794402,Orlen express,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.94,,41.76,,24.36,17-06-2026,https://www.mbenzin.cz/
50.1033891,14.4849983,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 06:00-23:00,,39.68,,40.76,,24.6,17-06-2026,https://www.mbenzin.cz/
50.1032105,14.4851405,Kralupol,Kralupol,Mo-Su 06:00-23:00,,38.95,,41.39,,24.43,17-06-2026,https://www.mbenzin.cz/
50.103406,14.4848243,Innogy,Innogy Energo,Mo-Su 06:00-23:00,,39.57,,41.69,,24.17,17-06-2026,https://www.mbenzin.cz/
50.7243136,15.5967748,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-23:00,,38.93,,41.4,,24.09,17-06-2026,https://www.mbenzin.cz/
48.9426921,16.9863409,Hunsgas,,Mo-Su 06:00-21:00,,39.21,,40.79,,23.99,17-06-2026,https://www.mbenzin.cz/
50.1338252,15.0988411,Orlen express,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,38.84,,41.33,,24.27,17-06-2026,https://www.mbenzin.cz/
50.0447364,15.7678211,Orlen benzina,,24/7,,39.97,,41.63,,24.25,17-06-2026,https://www.mbenzin.cz/
49.395036,14.6878968,Orlen,,24/7,,39.53,,41.72,,24.68,17-06-2026,https://www.mbenzin.cz/
48.9972391,14.481085,kralupol,,,,39.14,,40.54,,24.36,17-06-2026,https://www.mbenzin.cz/
48.9947671,14.4665695,Tomegas,,,,39.16,,40.58,,24.3,17-06-2026,https://www.mbenzin.cz/
48.9825297,14.494772,GW Diesel,GW Jihotrans,24/7,,39.45,,41.24,,24.59,17-06-2026,https://www.mbenzin.cz/
50.4108508,14.9494207,,,,,38.84,,41.84,,24.11,17-06-2026,https://www.mbenzin.cz/
49.7485904,12.7766343,AS 24,,24/7,,39.63,,41.18,,24.06,17-06-2026,https://www.mbenzin.cz/
49.4554885,15.5933225,OMV,OMV,24/7,,40.83,,42.51,,24.48,17-06-2026,https://www.mbenzin.cz/
50.7735428,15.0464711,Kralupol,Kralupol,24/7,,39.02,,41.12,,24.24,17-06-2026,https://www.mbenzin.cz/
50.4810576,14.0811374,Kralupol,Kralupol,24/7,,39.54,,41.17,,24.12,17-06-2026,https://www.mbenzin.cz/
49.3061205,17.4054649,OMV,OMV Česká republika,24/7,,40.93,,42.86,,24.9,17-06-2026,https://www.mbenzin.cz/
49.4725403,17.0919356,OMV,OMV Česká republika,24/7,,40.45,,42.64,,25.03,17-06-2026,https://www.mbenzin.cz/
50.0664347,14.3092852,OMV,OMV Česká republika,24/7,,40.7,,42.07,,24.81,17-06-2026,https://www.mbenzin.cz/
50.2078988,14.4332753,OMV,OMV Česká republika,24/7,,40.13,,42.96,,25.06,17-06-2026,https://www.mbenzin.cz/
50.4108262,14.9351623,OMV,OMV Česká republika,24/7,,40.46,,42.34,,24.64,17-06-2026,https://www.mbenzin.cz/
49.0061497,17.1058756,Kralupol,Kralupol,Mo-Su 05:00-22:00,,39.69,,41.05,,24.41,17-06-2026,https://www.mbenzin.cz/
49.7412706,16.2234125,F24,,,,39.83,,40.65,,24.2,17-06-2026,https://www.mbenzin.cz/
50.2138212,13.6659978,,,,,39.15,,40.65,,24.61,17-06-2026,https://www.mbenzin.cz/
50.1840895,13.8056922,Kralupol,Kralupol,,,38.83,,41.88,,24.58,17-06-2026,https://www.mbenzin.cz/
49.7383346,18.4961648,,,,,38.88,,41.78,,24.04,17-06-2026,https://www.mbenzin.cz/
49.5219968,15.3475927,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",,,39.34,,40.52,,23.96,17-06-2026,https://www.mbenzin.cz/
49.5218789,15.3476203,Innogy,Innogy Energo,24/7,,39.15,,41.45,,24.64,17-06-2026,https://www.mbenzin.cz/
48.8249802,14.3339259,Orlen,Orlen Unipetrol RPA,Mo-Su 05:00-23:00,,39.78,,40.77,,24.31,17-06-2026,https://www.mbenzin.cz/
50.504242,13.673742,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,39.69,,40.54,,24.33,17-06-2026,https://www.mbenzin.cz/
50.503511,13.6739143,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,38.97,,40.7,,24.26,17-06-2026,https://www.mbenzin.cz/
50.5244557,13.6304456,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-23:00,,39.5,,40.71,,24.34,17-06-2026,https://www.mbenzin.cz/
50.6304939,13.842875,Kralupol,Kralupol,24/7,,39.39,,41.19,,24.49,17-06-2026,https://www.mbenzin.cz/
50.6303617,13.8431089,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.95,,40.79,,24.23,17-06-2026,https://www.mbenzin.cz/
50.5630258,13.7783968,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,39.03,,40.69,,23.91,17-06-2026,https://www.mbenzin.cz/
50.5640743,13.7783103,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,39.06,,41.52,,24.5,17-06-2026,https://www.mbenzin.cz/
50.6547922,13.8068366,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.81,,41.29,,23.95,17-06-2026,https://www.mbenzin.cz/
50.65486,13.8069662,Innogy,Innogy Energo,24/7,,39.71,,40.99,,24.23,17-06-2026,https://www.mbenzin.cz/
49.1792361,15.2806494,MOL,MOL Česká republika,Mo-Fr 06:00-21:00; Sa-Su 07:00-21:00,,40.07,,42.35,,24.31,17-06-2026,https://www.mbenzin.cz/
50.1435655,13.490138,KN Prona,,,,38.85,,41.36,,24.53,17-06-2026,https://www.mbenzin.cz/
49.9016748,14.7892699,Agrospectrum Ondřejov,,Mo-Su 06:00-18:00,,38.92,,41.33,,23.92,17-06-2026,https://www.mbenzin.cz/
49.9952648,17.4500207,OMV,OMV Česká republika,24/7,,40.7,,42.91,,24.56,17-06-2026,https://www.mbenzin.cz/
50.0697584,14.3605634,OMV,OMV Česká republika,24/7,,40.26,,43.34,,24.78,17-06-2026,https://www.mbenzin.cz/
50.0401774,14.5113115,OMV,OMV Česká republika,24/7,,41.16,,43.22,,24.94,17-06-2026,https://www.mbenzin.cz/
49.0502806,14.4298451,Orlen,Orlen Unipetrol RPA s.r.o. - Benzina,Mo-Su 05:00-23:00,,39.78,,41.57,,24.4,17-06-2026,https://www.mbenzin.cz/
48.9517546,14.466096,Orlen,Orlen Unipetrol RPA s.r.o. - Benzina,Mo-Su 05:00-23:00,,39.14,,41.37,,24.06,17-06-2026,https://www.mbenzin.cz/
49.2156148,16.6052495,OMV,OMV Česká republika,24/7,,40.35,,42.37,,24.85,17-06-2026,https://www.mbenzin.cz/
49.153448,16.6293927,OMV,OMV Česká republika,24/7,,41.17,,42.59,,24.39,17-06-2026,https://www.mbenzin.cz/
50.1697823,15.6309073,ESOTANK,,,,39.27,,40.65,,24.51,17-06-2026,https://www.mbenzin.cz/
49.6898042,15.2765219,Nikey,,,,38.82,,40.7,,24.65,17-06-2026,https://www.mbenzin.cz/
49.6934413,15.2877658,Hunsgas,,24/7,,39.84,,41.51,,24.05,17-06-2026,https://www.mbenzin.cz/
49.6062261,15.6014693,‎Euro Oil,,,,39.81,,41.67,,24.67,17-06-2026,https://www.mbenzin.cz/
50.9707797,14.5955127,ARMEX Oil,ARMEX Oil,24/7,,39.04,,40.8,,24.68,17-06-2026,https://www.mbenzin.cz/
48.8099712,16.8940572,Shell,Shell Czech Republic,24/7,,41.09,,42.63,,24.5,17-06-2026,https://www.mbenzin.cz/
49.2645513,16.9774559,Orlen,Orlen Unipetrol RPA,Mo-Su 05:00-21:00,,39.61,,41.8,,24.42,17-06-2026,https://www.mbenzin.cz/
49.2649443,16.9765292,OMV,OMV Česká republika,Mo-Su 05:00-22:00,,40.77,,42.96,,24.33,17-06-2026,https://www.mbenzin.cz/
50.1212775,16.2851011,MOL,,,,39.83,,42.55,,24.32,17-06-2026,https://www.mbenzin.cz/
49.7504489,13.4042011,Innogy,Innogy Energo,Mo-Su 05:00-24:00,,39.8,,41.05,,24.18,17-06-2026,https://www.mbenzin.cz/
48.8662064,16.8246721,Malinka,,,,38.95,,41.35,,24.46,17-06-2026,https://www.mbenzin.cz/
49.9674559,14.6277056,,,,,39.95,,41.76,,24.31,17-06-2026,https://www.mbenzin.cz/
50.6223783,15.6472265,MOL,MOL Česká republika,Mo-Su 06:00-21:00,,40.11,,41.52,,24.21,17-06-2026,https://www.mbenzin.cz/
50.086887,14.4833193,Shell,Shell Czech Republic,24/7,,40.35,,42.08,,24.84,17-06-2026,https://www.mbenzin.cz/
49.5850099,17.9829097,LXM Group,,24/7,,38.91,,41.2,,23.98,17-06-2026,https://www.mbenzin.cz/
49.5857777,17.2864959,Nikey,Nikey,24/7,,39.4,,41.82,,24.22,17-06-2026,https://www.mbenzin.cz/
48.8180103,14.3050639,Innogy,Innogy Energo,24/7,,39.78,,40.85,,24.64,17-06-2026,https://www.mbenzin.cz/
48.9323312,16.7485084,Shell,Shell Czech Republic,24/7,,40.98,,42.68,,24.42,17-06-2026,https://www.mbenzin.cz/
49.3837835,17.9505227,BENZINA BENZINA BENZINA,Vlado Sekela,,,39.19,,40.97,,24.61,17-06-2026,https://www.mbenzin.cz/
49.3595024,16.6423361,Orlen,Orlen Unipetrol RPA,24/7,,39.04,,40.64,,24.01,17-06-2026,https://www.mbenzin.cz/
49.8334532,16.3888905,Čerpací stanice Janov,,24/7,,38.81,,41.63,,24.4,17-06-2026,https://www.mbenzin.cz/
49.3582785,16.0192636,MOL,MOL Česká republika,24/7,,39.76,,41.84,,24.25,17-06-2026,https://www.mbenzin.cz/
49.1908806,17.5289569,Kralupol,Kralupol,Mo-Su 06:00-20:00,,39.39,,41.74,,24.62,17-06-2026,https://www.mbenzin.cz/
